Content Area,Standard Identifier,Grade Range,Min Grade,Max Grade,Course,Description
History-Social Science,HSS-4.4.3,4,4,4,"California: A Changing State, Grade 4","Overarching Standard:
HSS-4.4 Students explain how California became an agricultural and industrial power, tracing the transformation of the California economy and its political and cultural development since the 1850s.

Standard:
Discuss immigration and migration to California between 1850 and 1900, including the diverse composition of those who came; the countries of origin and their relative locations; and conflicts and accords among the diverse groups (e.g., the 1882 Chinese Exclusion Act)."
History-Social Science,HSS-4.4.4,4,4,4,"California: A Changing State, Grade 4","Overarching Standard:
HSS-4.4 Students explain how California became an agricultural and industrial power, tracing the transformation of the California economy and its political and cultural development since the 1850s.

Standard:
Describe rapid American immigration, internal migration, settlement, and the growth of towns and cities (e.g., Los Angeles)."
History-Social Science,HSS-4.4.5,4,4,4,"California: A Changing State, Grade 4","Overarching Standard:
HSS-4.4 Students explain how California became an agricultural and industrial power, tracing the transformation of the California economy and its political and cultural development since the 1850s.

Standard:
Discuss the effects of the Great Depression, the Dust Bowl, and World War II on California."
History-Social Science,HSS-4.4.6,4,4,4,"California: A Changing State, Grade 4","Overarching Standard:
HSS-4.4 Students explain how California became an agricultural and industrial power, tracing the transformation of the California economy and its political and cultural development since the 1850s.

Standard:
Describe the development and locations of new industries since the turn of the century, such as the aerospace industry, electronics industry, large-scale commercial agriculture and irrigation projects, the oil and automobile industries, communications and defense industries, and important trade links with the Pacific Basin."
History-Social Science,HSS-4.4.7,4,4,4,"California: A Changing State, Grade 4","Overarching Standard:
HSS-4.4 Students explain how California became an agricultural and industrial power, tracing the transformation of the California economy and its political and cultural development since the 1850s.

Standard:
Trace the evolution of California's water system into a network of dams, aqueducts, and reservoirs."
History-Social Science,HSS-4.4.8,4,4,4,"California: A Changing State, Grade 4","Overarching Standard:
HSS-4.4 Students explain how California became an agricultural and industrial power, tracing the transformation of the California economy and its political and cultural development since the 1850s.

Standard:
Describe the history and development of California's public education system, including universities and community colleges."
History-Social Science,HSS-4.4.9,4,4,4,"California: A Changing State, Grade 4","Overarching Standard:
HSS-4.4 Students explain how California became an agricultural and industrial power, tracing the transformation of the California economy and its political and cultural development since the 1850s.

Standard:
Analyze the impact of twentieth-century Californians on the nation's artistic and cultural development, including the rise of the entertainment industry (e.g., Louis B. Meyer, Walt Disney, John Steinbeck, Ansel Adams, Dorothea Lange, John Wayne)."
History-Social Science,HSS-4.5,4,4,4,"California: A Changing State, Grade 4","Standard:
Students understand the structures, functions, and powers of the local, state, and federal governments as described in the U.S. Constitution."
History-Social Science,HSS-4.5.1,4,4,4,"California: A Changing State, Grade 4","Overarching Standard:
HSS-4.5 Students understand the structures, functions, and powers of the local, state, and federal governments as described in the U.S. Constitution.

Standard:
Discuss what the U.S. Constitution is and why it is important (i.e., a written document that defines the structure and purpose of the U.S. government and describes the shared powers of federal, state, and local governments)."
History-Social Science,HSS-4.5.2,4,4,4,"California: A Changing State, Grade 4","Overarching Standard:
HSS-4.5 Students understand the structures, functions, and powers of the local, state, and federal governments as described in the U.S. Constitution.

Standard:
Understand the purpose of the California Constitution, its key principles, and its relationship to the U.S. Constitution."
History-Social Science,HSS-4.5.3,4,4,4,"California: A Changing State, Grade 4","Overarching Standard:
HSS-4.5 Students understand the structures, functions, and powers of the local, state, and federal governments as described in the U.S. Constitution.

Standard:
Describe the similarities (e.g., written documents, rule of law, consent of the governed, three separate branches) and differences (e.g., scope of jurisdiction, limits on government powers, use of the military) among federal, state, and local governments."
History-Social Science,HSS-4.5.4,4,4,4,"California: A Changing State, Grade 4","Overarching Standard:
HSS-4.5 Students understand the structures, functions, and powers of the local, state, and federal governments as described in the U.S. Constitution.

Standard:
Explain the structures and functions of state governments, including the roles and responsibilities of their elected officials."
History-Social Science,HSS-4.5.5,4,4,4,"California: A Changing State, Grade 4","Overarching Standard:
HSS-4.5 Students understand the structures, functions, and powers of the local, state, and federal governments as described in the U.S. Constitution.

Standard:
Describe the components of California's governance structure (e.g., cities and towns, Indian rancherias and reservations, counties, school districts)."
