Content Area,Standard Identifier,Grade Range,Min Grade,Max Grade,Domain,Discipline,Conceptual Category,Description
Mathematics,3.OA.3,3,3,3,Operations and Algebraic Thinking,,,"Cluster:
Represent and solve problems involving multiplication and division.

Standard:
Use multiplication and division within 100 to solve word problems in situations involving equal groups, arrays, and measurement quantities, e.g., by using drawings and equations with a symbol for the unknown number to represent the problem.

Footnote:
See Glossary, Table 2."
Mathematics,3.OA.4,3,3,3,Operations and Algebraic Thinking,,,"Cluster:
Represent and solve problems involving multiplication and division.

Standard:
Determine the unknown whole number in a multiplication or division equation relating three whole numbers. For example, determine the unknown number that makes the equation true in each of the equations 8 × ? = 48, 5 = ? ÷ 3, 6 × 6 = ?."
Mathematics,3.OA.5,3,3,3,Operations and Algebraic Thinking,,,"Cluster:
Understand properties of multiplication and the relationship between multiplication and division.

Standard:
Apply properties of operations as strategies to multiply and divide. Examples: If 6 × 4 = 24 is known, then 4 × 6 = 24 is also known. (Commutative property of multiplication.) 3 × 5 × 2 can be found by 3 × 5 = 15, then 15 × 2 = 30, or by 5 × 2 = 10, then 3 × 10 = 30. (Associative property of multiplication.) Knowing that 8 × 5 = 40 and 8 × 2 = 16, one can find 8 × 7 as 8 × (5 + 2) = (8 × 5) + (8 × 2) = 40 + 16 = 56. (Distributive property.)

Footnote:
Students need not use formal terms for these properties."
Mathematics,3.OA.6,3,3,3,Operations and Algebraic Thinking,,,"Cluster:
Understand properties of multiplication and the relationship between multiplication and division.

Standard:
Understand division as an unknown-factor problem. For example, find 32 ÷ 8 by finding the number that makes 32 when multiplied by 8."
Mathematics,3.OA.7,3,3,3,Operations and Algebraic Thinking,,,"Cluster:
Multiply and divide within 100.

Standard:
Fluently multiply and divide within 100, using strategies such as the relationship between multiplication and division (e.g., knowing that 8 × 5 = 40, one knows 40 ÷ 5 = 8) or properties of operations. By the end of Grade 3, know from memory all products of two one-digit numbers."
Mathematics,3.OA.8,3,3,3,Operations and Algebraic Thinking,,,"Cluster:
Solve problems involving the four operations, and identify and explain patterns in arithmetic.

Standard:
Solve two-step word problems using the four operations. Represent these problems using equations with a letter standing for the unknown quantity. Assess the reasonableness of answers using mental computation and estimation strategies including rounding.

Footnote:
This standard is limited to problems posed with whole numbers and having whole-number answers; students should know how to perform operations in the conventional order when there are no parentheses to specify a particular order (Order of Operations)."
Mathematics,3.OA.9,3,3,3,Operations and Algebraic Thinking,,,"Standard:
Identify arithmetic patterns (including patterns in the addition table or multiplication table), and explain them using properties of operations. For example, observe that 4 times a number is always even, and explain why 4 times a number can be decomposed into two equal addends."
Mathematics,4.G.1,4,4,4,Geometry,,,"Cluster:
Draw and identify lines and angles, and classify shapes by properties of their lines and angles.

Standard:
Draw points, lines, line segments, rays, angles (right, acute, obtuse), and perpendicular and parallel lines. Identify these in two-dimensional figures."
Mathematics,4.G.2,4,4,4,Geometry,,,"Cluster:
Draw and identify lines and angles, and classify shapes by properties of their lines and angles.

Standard:
Classify two-dimensional figures based on the presence or absence of parallel or perpendicular lines, or the presence or absence of angles of a specified size. Recognize right triangles as a category, and identify right triangles. (Two-dimensional shapes should include special triangles, e.g., equilateral, isosceles, scalene, and special quadrilaterals, e.g., rhombus, square, rectangle, parallelogram, trapezoid.) CA"
Mathematics,4.G.3,4,4,4,Geometry,,,"Cluster:
Draw and identify lines and angles, and classify shapes by properties of their lines and angles.

Standard:
Recognize a line of symmetry for a two-dimensional figure as a line across the figure such that the figure can be folded along the line into matching parts. Identify line-symmetric figures and draw lines of symmetry."
Mathematics,4.MD.1,4,4,4,Measurement and Data,,,"Cluster:
Solve problems involving measurement and conversion of measurements from a larger unit to a smaller unit.

Standard:
Know relative sizes of measurement units within one system of units including km, m, cm; kg, g; lb, oz.; l, ml; hr, min, sec. Within a single system of measurement, express measurements in a larger unit in terms of a smaller unit. Record measurement equivalents in a two-column table. For example, know that 1 ft is 12 times as long as 1 in. Express the length of a 4 ft snake as 48 in. Generate a conversion table for feet and inches listing the number pairs (1, 12), (2, 24), (3, 36), . . ."
Mathematics,4.MD.2,4,4,4,Measurement and Data,,,"Cluster:
Solve problems involving measurement and conversion of measurements from a larger unit to a smaller unit.

Standard:
Use the four operations to solve word problems involving distances, intervals of time, liquid volumes, masses of objects, and money, including problems involving simple fractions or decimals, and problems that require expressing measurements given in a larger unit in terms of a smaller unit. Represent measurement quantities using diagrams such as number line diagrams that feature a measurement scale."
Mathematics,4.MD.3,4,4,4,Measurement and Data,,,"Cluster:
Solve problems involving measurement and conversion of measurements from a larger unit to a smaller unit.

Standard:
Apply the area and perimeter formulas for rectangles in real-world and mathematical problems. For example, find the width of a rectangular room given the area of the flooring and the length, by viewing the area formula as a multiplication equation with an unknown factor."
Mathematics,4.MD.4,4,4,4,Measurement and Data,,,"Cluster:
Represent and interpret data.

Standard:
Make a line plot to display a data set of measurements in fractions of a unit (1/2, 1/4, 1/8). Solve problems involving addition and subtraction of fractions by using information presented in line plots. For example, from a line plot find and interpret the difference in length between the longest and shortest specimens in an insect collection."
Mathematics,4.MD.5.a,4,4,4,Measurement and Data,,,"Cluster:
Geometric measurement: understand concepts of angle and measure angles.

Standard:
Recognize angles as geometric shapes that are formed wherever two rays share a common endpoint, and understand concepts of angle measurement: An angle is measured with reference to a circle with its center at the common endpoint of the rays, by considering the fraction of the circular arc between the points where the two rays intersect the circle. An angle that turns through 1/360 of a circle is called a ""one-degree angle,"" and can be used to measure angles."
Mathematics,4.MD.5.b,4,4,4,Measurement and Data,,,"Cluster:
Geometric measurement: understand concepts of angle and measure angles.

Standard:
Recognize angles as geometric shapes that are formed wherever two rays share a common endpoint, and understand concepts of angle measurement: An angle that turns through n one-degree angles is said to have an angle measure of n degrees."
Mathematics,4.MD.6,4,4,4,Measurement and Data,,,"Cluster:
Geometric measurement: understand concepts of angle and measure angles.

Standard:
Measure angles in whole-number degrees using a protractor. Sketch angles of specified measure."
Mathematics,4.MD.7,4,4,4,Measurement and Data,,,"Cluster:
Geometric measurement: understand concepts of angle and measure angles.

Standard:
Recognize angle measure as additive. When an angle is decomposed into non-overlapping parts, the angle measure of the whole is the sum of the angle measures of the parts. Solve addition and subtraction problems to find unknown angles on a diagram in real-world and mathematical problems, e.g., by using an equation with a symbol for the unknown angle measure."
Mathematics,4.NBT.1,4,4,4,Number and Operations in Base Ten,,,"Cluster:
Generalize place value understanding for multi-digit whole numbers.

Standard:
Recognize that in a multi-digit whole number, a digit in one place represents ten times what it represents in the place to its right. For example, recognize that 700 ÷ 70 = 10 by applying concepts of place value and division.

Footnote:
Grade 4 expectations in this domain are limited to whole numbers less than or equal to 1,000,000."
